file_name,duration(seconds),call_id,agent_name
96227507213.wav,308,3028,Andrew
94019134161.wav,93,3045,Joshua
95000899712.wav,212,3016,Michelle
90238560014.wav,68,3050,Donald
99722917803.wav,308,3017,Kimberly
93316553002.wav,146,3021,Margaret
94356769266.wav,98,3049,Michael
93470825594.wav,344,3037,Charles
96975305688.wav,4,3045,Melissa
98564277231.wav,98,3025,Susan
91617859185.wav,6,3013,Matthew
94322769861.wav,339,3036,Kimberly
96263417497.wav,124,3011,Matthew
92878324812.wav,238,3050,Karen
99123494462.wav,236,3022,Jennifer
93251714288.wav,3,3047,Joseph
95228896464.wav,378,3011,Betty
98230045448.wav,114,3015,Joseph
94218907272.wav,35,3013,Kenneth
92247844143.wav,282,3032,Emily
90318865306.wav,234,3023,Matthew
90322185994.wav,363,3030,Thomas
95392952096.wav,282,3003,Nancy
97441313126.wav,91,3011,Mark
94887629890.wav,9,3023,Christopher
93351610742.wav,251,3018,Margaret
90539729538.wav,245,3009,Richard
99712061043.wav,110,3037,Sarah
99862966950.wav,400,3020,Jennifer
92099665469.wav,104,3014,Kevin
98927313180.wav,389,3000,Nancy
97621900679.wav,179,3028,Susan
92959666726.wav,137,3030,Charles
93286877940.wav,266,3050,Kevin
91821327421.wav,9,3003,Richard
90205877899.wav,289,3017,Lisa
97513758987.wav,161,3002,Nancy
96163744672.wav,91,3017,Linda
92926678962.wav,17,3048,George
94427624176.wav,367,3027,Jessica
90584869707.wav,343,3005,Mark
99984934303.wav,24,3003,Kevin
96358221905.wav,121,3031,Andrew
96617873081.wav,225,3003,Barbara
91126004926.wav,52,3015,Betty
93978698246.wav,159,3042,Nancy
93967313664.wav,332,3008,Kimberly
96872668343.wav,138,3033,Charles
91106359920.wav,319,3005,Kimberly
99729782865.wav,247,3044,Joseph
90631066846.wav,320,3015,Carol
92435411302.wav,258,3039,Michelle
98114316653.wav,373,3022,Kimberly
91212601615.wav,135,3015,Charles
99211954785.wav,263,3031,Melissa
94757765917.wav,288,3040,Richard
91068456510.wav,57,3036,Carol
93846317980.wav,362,3022,William
95602969100.wav,166,3009,Jennifer
99228485051.wav,271,3039,Patricia
94349221224.wav,21,3045,Melissa
95733306738.wav,301,3031,Linda
97864349608.wav,71,3031,Brian
97498184547.wav,161,3023,Christopher
98969776237.wav,175,3000,Kevin
96386803384.wav,323,3008,Lisa
98773557854.wav,301,3020,Donna
91945986948.wav,246,3028,Joshua
92696601169.wav,347,3042,Jessica
97766108364.wav,149,3045,Paul
92564499715.wav,57,3030,Thomas
90756657359.wav,166,3045,Charles
99444050718.wav,8,3028,Donald
92661682479.wav,252,3028,William
95209112685.wav,357,3049,Lisa
94369166197.wav,212,3044,Margaret
94478546296.wav,262,3043,Michelle
94102366333.wav,279,3024,Barbara
93615503133.wav,387,3013,Susan
90012084300.wav,293,3032,Linda
92374771983.wav,331,3019,Barbara
95347430504.wav,107,3032,Betty
99849164828.wav,334,3029,Lisa
96723270037.wav,248,3020,Charles
91430662282.wav,58,3015,Charles
93645771265.wav,205,3026,Emily
99776221894.wav,337,3036,Kimberly
98360056829.wav,5,3004,Lisa
95676039551.wav,107,3028,Paul
99528865292.wav,330,3025,Thomas
92431870063.wav,109,3020,Anthony
94710326937.wav,46,3000,Emily
93017206676.wav,310,3000,Joshua
90358760197.wav,62,3047,Susan
94817746468.wav,362,3018,Joseph
96464760643.wav,125,3000,Kimberly
97853189264.wav,87,3022,Michelle
93039316312.wav,159,3043,Susan
90947723272.wav,320,3012,Kimberly
94725138634.wav,370,3025,Carol
93778321831.wav,164,3005,Steven
94009552058.wav,239,3045,David
95957711128.wav,197,3023,Brian
91262108776.wav,73,3020,Elizabeth
92118180995.wav,74,3039,Brian
95782233388.wav,137,3032,Elizabeth
95927878945.wav,361,3049,Brian
93035840624.wav,84,3032,Joseph
94682350842.wav,295,3014,Melissa
90873623902.wav,189,3011,Linda
93604050173.wav,376,3005,Linda
93082786638.wav,305,3009,Elizabeth
94196706995.wav,335,3011,Andrew
98996226316.wav,365,3010,Linda
91368787609.wav,57,3009,Karen
99683201804.wav,165,3022,Karen
92619201078.wav,301,3009,Margaret
98262872986.wav,166,3018,George
91007804626.wav,381,3031,Ashley
95987954538.wav,144,3029,Kenneth
97209300845.wav,306,3025,Kimberly
99307998616.wav,229,3007,Karen
99860145387.wav,183,3039,Jennifer
93662861318.wav,175,3013,Steven
96267861401.wav,372,3049,Thomas
91712728890.wav,136,3027,Elizabeth
97612619785.wav,72,3019,Margaret
91321830127.wav,128,3005,Ashley
90178777330.wav,119,3015,Linda
95146111092.wav,34,3023,Patricia
95090897080.wav,387,3035,John
98383634912.wav,261,3047,Michelle
95141700030.wav,71,3012,Thomas
97009580020.wav,106,3050,Dorothy
96706189519.wav,182,3038,Mark
94143374044.wav,195,3034,Donald
96319731663.wav,292,3034,Sandra
98810878317.wav,183,3004,Barbara
96736160527.wav,5,3016,Brian
93971766836.wav,202,3019,George
94180370571.wav,169,3041,Mary
94916351452.wav,174,3024,Linda
97490479447.wav,137,3007,Joshua
97879718438.wav,131,3027,Margaret
99884899226.wav,345,3031,Brian
92334880844.wav,235,3024,Matthew
94896783776.wav,205,3005,Mary
96929443254.wav,203,3024,Susan
94611214402.wav,190,3033,Susan
91463127008.wav,356,3012,Margaret
98405768342.wav,299,3001,Dorothy
90817270161.wav,69,3003,Susan
98912296639.wav,254,3040,Melissa
94341151857.wav,189,3021,Anthony
92988881958.wav,352,3012,Patricia
92684441748.wav,90,3040,Melissa
98216721644.wav,308,3047,Margaret
98477099245.wav,161,3003,Joseph
98108183040.wav,355,3023,Elizabeth
99408007141.wav,169,3044,Michelle
90741364193.wav,282,3027,Steven
97061563604.wav,241,3044,Barbara
95992048916.wav,118,3033,Steven
96559905250.wav,236,3043,George
95056126491.wav,277,3016,George
96484697988.wav,12,3037,Ashley
93523200924.wav,379,3008,Anthony
92354371491.wav,6,3019,Karen
92881288746.wav,346,3048,Sarah
90552554444.wav,204,3025,Kenneth
90086013320.wav,273,3041,Carol
95826946956.wav,32,3035,Sandra
90457855522.wav,82,3026,Anthony
93443163745.wav,1,3028,Mark
92912214405.wav,376,3048,George
93180733127.wav,345,3002,Betty
98566906342.wav,118,3023,Thomas
92527011746.wav,340,3011,Daniel
97041169625.wav,297,3044,Michelle
94302290016.wav,124,3028,Richard
94630395851.wav,252,3012,Jennifer
94219845785.wav,396,3043,Emily
94064189049.wav,20,3044,Andrew
92749621991.wav,282,3006,Christopher
96488036261.wav,293,3050,Susan
92719377785.wav,393,3040,William
94749423076.wav,368,3049,Andrew
95505138158.wav,225,3018,Michelle
96527110092.wav,65,3018,Joseph
96115306783.wav,212,3037,Dorothy
93465941760.wav,242,3003,Thomas
94693929402.wav,204,3036,William
97917464870.wav,53,3016,Thomas
99721677417.wav,317,3028,Ashley
92142622391.wav,200,3031,Donna
92553980298.wav,41,3040,Sarah
90153814227.wav,2,3025,Margaret
97264078080.wav,183,3001,Mary
93240283330.wav,297,3000,Kevin
