file_name,duration(seconds),call_id,agent_name
95499174466.wav,179,3003,Matthew
97286029067.wav,68,3024,Patricia
94009771024.wav,190,3001,Robert
95846606625.wav,107,3029,Paul
92227583672.wav,379,3004,Andrew
93214959476.wav,87,3046,Michelle
93791634197.wav,76,3041,Robert
97317868669.wav,83,3030,Jennifer
92408894181.wav,327,3046,Steven
90111280089.wav,198,3036,Michael
98686881568.wav,122,3049,Thomas
93269408154.wav,277,3014,Michael
93462443526.wav,117,3021,Emily
95846260145.wav,392,3041,Robert
91748699206.wav,356,3040,Paul
97996298797.wav,390,3045,Patricia
94642381652.wav,113,3031,Dorothy
99196750086.wav,22,3036,Karen
94933113656.wav,223,3019,Amanda
90835042248.wav,18,3012,Donna
94530969178.wav,397,3046,Dorothy
91042777386.wav,185,3042,John
98920117262.wav,212,3002,Paul
97484769319.wav,183,3050,Andrew
93839319321.wav,40,3004,Anthony
91498801718.wav,180,3050,Carol
90781074594.wav,56,3038,William
99569899105.wav,3,3011,Linda
95068563336.wav,26,3019,Anthony
95940433297.wav,375,3047,Melissa
91552168138.wav,282,3042,George
95841181335.wav,332,3024,Lisa
91769683359.wav,360,3009,Kevin
90817300757.wav,20,3023,Mark
95398616864.wav,97,3041,Susan
93198458225.wav,341,3028,Paul
91311288335.wav,240,3042,Daniel
98750341766.wav,158,3037,Brian
95184077945.wav,373,3034,George
91509727341.wav,251,3006,Jennifer
92721128103.wav,260,3039,William
91639293170.wav,144,3026,Paul
91719091972.wav,84,3027,Christopher
94894633571.wav,242,3033,Carol
93917196175.wav,132,3044,Andrew
99558005403.wav,361,3036,Jennifer
93022555732.wav,370,3048,Emily
90177844863.wav,358,3043,Richard
99902744675.wav,173,3022,Matthew
97703111190.wav,225,3049,Margaret
97541817859.wav,317,3032,Barbara
93159124901.wav,155,3028,Mark
93684322439.wav,82,3019,Emily
90477048865.wav,65,3001,Kevin
99574696110.wav,396,3025,Brian
97899850183.wav,209,3031,Margaret
95085837730.wav,51,3048,Steven
93636365830.wav,158,3025,Joseph
90202869490.wav,218,3050,Thomas
93750783017.wav,164,3019,Mark
97521078517.wav,54,3037,Thomas
90359390526.wav,255,3001,Karen
96626113646.wav,369,3006,Sarah
94365316442.wav,390,3026,Paul
94089516153.wav,62,3037,Christopher
90929849013.wav,241,3031,Jennifer
94937686856.wav,324,3005,George
97092309352.wav,249,3046,Christopher
94544238399.wav,331,3002,Paul
93486051857.wav,51,3013,Elizabeth
93602461206.wav,298,3011,Jennifer
95726483543.wav,290,3035,Carol
92011921317.wav,83,3039,William
91078565483.wav,171,3019,Margaret
94912496342.wav,392,3021,Jessica
95227762665.wav,378,3007,Jennifer
90880821365.wav,107,3003,Kenneth
94669926944.wav,92,3021,Elizabeth
95993279685.wav,361,3007,Kevin
99279049008.wav,274,3038,Joseph
98159533127.wav,393,3032,Joseph
90253834117.wav,394,3032,Linda
92595407863.wav,56,3040,David
95626102129.wav,183,3027,Donald
97757764675.wav,121,3031,Jennifer
90778351205.wav,103,3001,Kenneth
91948158015.wav,44,3038,Brian
98033354493.wav,281,3040,Emily
92100500035.wav,58,3012,Charles
98992468613.wav,281,3045,Richard
97682223260.wav,234,3030,Emily
99448945790.wav,173,3002,Kenneth
91891501980.wav,193,3027,Matthew
90541778482.wav,60,3021,Karen
90431911579.wav,155,3007,Steven
97736283496.wav,293,3026,Dorothy
98838564639.wav,224,3024,Matthew
97668351477.wav,18,3026,Donald
99577816051.wav,136,3021,Daniel
