file_name,duration(seconds),call_id,agent_name
90890001471.wav,395,3038,Charles
96507987488.wav,153,3004,Christopher
95706611637.wav,209,3001,Kenneth
98241063716.wav,318,3005,Christopher
97358770340.wav,336,3023,Sarah
97447891317.wav,317,3032,Jennifer
99543118067.wav,174,3015,Amanda
95535680536.wav,382,3003,Sandra
95955690694.wav,294,3032,Michael
97747541568.wav,139,3013,Donna
94372159400.wav,206,3047,Sandra
95222881976.wav,123,3046,Nancy
95386949971.wav,149,3021,William
92665372366.wav,224,3029,Mark
90983120618.wav,267,3022,Sandra
93967072832.wav,120,3033,Thomas
94167354229.wav,48,3050,Sarah
97244873223.wav,158,3047,Jessica
92985483926.wav,382,3000,Melissa
96124991223.wav,223,3024,George
98963056434.wav,253,3037,Mark
92278935668.wav,6,3031,Kevin
93838134286.wav,124,3000,David
99294572824.wav,143,3026,Dorothy
90908255464.wav,314,3029,Sarah
91769691488.wav,230,3045,Daniel
94260071980.wav,237,3003,David
95796179772.wav,143,3028,Jennifer
96282736401.wav,192,3031,Barbara
93064681958.wav,244,3008,Joshua
98774213283.wav,197,3034,Paul
97255426247.wav,124,3026,Jennifer
91563419057.wav,323,3017,Matthew
95624023947.wav,272,3030,Jennifer
96821281402.wav,8,3029,Melissa
93044834699.wav,173,3027,Kenneth
97768705369.wav,91,3020,Matthew
94383690683.wav,291,3013,Sandra
96653264541.wav,354,3014,Betty
90331401589.wav,166,3002,Kimberly
97541887055.wav,297,3018,Amanda
90906937822.wav,359,3035,Mary
92653561098.wav,169,3007,Mary
90713178880.wav,304,3013,George
93076387233.wav,1,3040,David
94918850557.wav,321,3017,Steven
90373698873.wav,16,3036,Ashley
96759148984.wav,347,3039,Christopher
95357598147.wav,389,3027,David
92126416608.wav,302,3001,Donna
96864615783.wav,290,3043,John
91713139842.wav,58,3032,Thomas
91214219733.wav,134,3032,Joshua
96122414038.wav,103,3035,Linda
95705705230.wav,314,3037,Margaret
92758343374.wav,245,3002,Mark
98701681689.wav,39,3015,Dorothy
92299403241.wav,355,3035,Dorothy
91392758228.wav,152,3010,Brian
91129361318.wav,294,3036,Steven
98331446476.wav,242,3022,Linda
95973558278.wav,196,3038,George
90294497211.wav,165,3001,David
95475566199.wav,324,3027,Carol
94819106525.wav,145,3020,Lisa
97207227945.wav,169,3026,Karen
97674650786.wav,275,3026,Linda
96113500786.wav,282,3026,Carol
93559979295.wav,311,3004,Thomas
99797336847.wav,160,3031,Elizabeth
98664700791.wav,186,3004,John
99478462404.wav,389,3026,Charles
90439535875.wav,265,3023,David
98456908242.wav,206,3040,Michael
90931819534.wav,387,3002,John
96698687447.wav,168,3029,Joshua
95687138559.wav,266,3024,Dorothy
93495091922.wav,295,3017,Nancy
95259414864.wav,234,3046,Michelle
96322745296.wav,150,3005,Donald
98656004477.wav,368,3013,David
95995536872.wav,294,3034,Patricia
94431408171.wav,366,3013,Sarah
99632358365.wav,61,3006,Patricia
90220076565.wav,294,3035,Carol
91055100322.wav,364,3009,Daniel
95587719218.wav,71,3003,Jennifer
99904887896.wav,296,3043,Mark
94945635293.wav,196,3047,John
90064975228.wav,351,3007,Matthew
91023634183.wav,222,3009,Daniel
93230348601.wav,292,3037,Kimberly
99685020301.wav,157,3048,Ashley
90489505375.wav,187,3023,Thomas
93307938210.wav,139,3047,Richard
96015190001.wav,196,3048,Kimberly
92827642012.wav,82,3020,Brian
91722121516.wav,4,3005,Steven
96397798386.wav,380,3002,Kimberly
99166181689.wav,19,3027,Linda
95878768417.wav,239,3013,Donna
96783848530.wav,399,3046,Amanda
98596869032.wav,194,3026,Margaret
93504881318.wav,374,3005,Elizabeth
92460254419.wav,58,3050,Kimberly
91485776487.wav,221,3044,Matthew
93515152870.wav,133,3030,Margaret
96500118082.wav,237,3047,Michael
90987166800.wav,184,3029,Matthew
96576212610.wav,263,3039,George
90313931117.wav,309,3018,Charles
97816420339.wav,64,3019,Melissa
99696618280.wav,34,3038,Andrew
98693015403.wav,385,3027,John
95073710746.wav,96,3005,Patricia
96886576062.wav,349,3043,George
99847095072.wav,6,3019,Thomas
91600716932.wav,46,3008,Carol
98928552262.wav,85,3003,Nancy
97929451099.wav,29,3007,Amanda
92848939136.wav,100,3040,Daniel
99308737642.wav,227,3018,Dorothy
96073636747.wav,235,3036,Charles
91223934596.wav,272,3034,Emily
95876174036.wav,332,3034,John
98415070423.wav,133,3022,William
91304357746.wav,228,3008,Michelle
96552845104.wav,313,3011,Michelle
92939035814.wav,269,3013,Barbara
99331260789.wav,376,3033,Margaret
98398875877.wav,41,3037,Mark
94632666224.wav,139,3019,Richard
92537178076.wav,304,3028,Charles
98285574832.wav,115,3038,Paul
97134066087.wav,310,3038,Mary
90753422286.wav,99,3004,Daniel
92196031229.wav,57,3024,Robert
93481585869.wav,337,3000,Mary
91414400929.wav,50,3023,Robert
99760806411.wav,245,3042,Kimberly
96922208168.wav,242,3004,Elizabeth
94520459002.wav,258,3003,Richard
94335120189.wav,97,3006,Daniel
93328598620.wav,306,3038,Dorothy
95491460043.wav,54,3031,Betty
92746594100.wav,54,3033,Amanda
91878014138.wav,1,3047,Dorothy
98428981560.wav,260,3038,Donna
96515681924.wav,86,3034,Christopher
94162309646.wav,14,3012,Elizabeth
94972463172.wav,95,3008,Kevin
97765009762.wav,86,3032,Steven
91965274033.wav,76,3022,Christopher
93942600376.wav,185,3037,Dorothy
98680416301.wav,44,3022,Susan
95758974157.wav,148,3004,Lisa
96497958156.wav,129,3017,Patricia
90903067560.wav,18,3041,Melissa
99536117476.wav,122,3016,Joshua
96700266617.wav,273,3029,Anthony
97674449028.wav,166,3014,Joseph
97879976738.wav,41,3040,Daniel
94178085014.wav,182,3046,Mark
90842494576.wav,268,3007,Kimberly
92717943804.wav,193,3004,Donna
92459385757.wav,53,3031,Joseph
92051771770.wav,6,3030,Daniel
92448250841.wav,26,3013,Sandra
99682888279.wav,58,3029,Michelle
92326942829.wav,37,3039,Barbara
96080382777.wav,321,3010,Brian
91487135264.wav,371,3002,Margaret
99791954384.wav,32,3006,Dorothy
93263474344.wav,47,3020,Christopher
91680821932.wav,96,3012,Melissa
91035008320.wav,2,3027,Barbara
98553037548.wav,99,3019,Matthew
99154849265.wav,134,3035,Patricia
94599380500.wav,349,3043,Robert
97936336466.wav,201,3003,Thomas
93495134113.wav,135,3034,Matthew
93538872172.wav,281,3003,Mary
93652695962.wav,11,3014,Ashley
96733820215.wav,349,3045,Matthew
96387381376.wav,199,3037,Carol
97435123911.wav,325,3001,Kevin
92801636094.wav,113,3037,Donald
98783498865.wav,312,3048,Matthew
93139067722.wav,387,3002,Carol
90766029727.wav,74,3008,John
97521317454.wav,38,3039,Ashley
90985569742.wav,132,3039,Barbara
97930464676.wav,195,3023,Richard
90084162078.wav,357,3014,Ashley
98045909643.wav,7,3047,Anthony
96896932247.wav,47,3010,Andrew
90494323067.wav,17,3000,David
97462547849.wav,315,3045,Nancy
96607500913.wav,131,3010,Lisa
