file_name,duration(seconds),call_id,agent_name
99133852739.wav,44,3043,Daniel
94118497421.wav,230,3012,Charles
94474311721.wav,7,3007,Kimberly
95128875948.wav,319,3050,Emily
95855413002.wav,374,3020,Mark
91261254540.wav,391,3011,Michelle
92888982150.wav,375,3012,Daniel
96897266580.wav,375,3000,Carol
91110159786.wav,158,3043,Charles
92214043173.wav,28,3013,Carol
98692464953.wav,86,3014,Sarah
95829200616.wav,30,3045,Margaret
99261248660.wav,123,3044,Karen
92030895865.wav,285,3015,Linda
92649889456.wav,41,3037,Ashley
92230904513.wav,81,3045,Carol
93209129935.wav,99,3013,Matthew
90336665378.wav,281,3000,George
96270628266.wav,55,3050,Sarah
96397917612.wav,375,3047,Carol
93907756509.wav,83,3030,Amanda
96183396888.wav,117,3044,Sarah
93955763150.wav,373,3047,Michelle
94903232117.wav,318,3031,Kimberly
99542659901.wav,148,3012,Paul
94897640399.wav,142,3015,Michelle
99100691052.wav,177,3039,Joshua
97195287142.wav,325,3010,Andrew
95827549726.wav,309,3038,Mary
96672729039.wav,378,3040,Matthew
94674576301.wav,31,3036,Michael
93208573867.wav,202,3039,Barbara
94366904975.wav,109,3042,Ashley
98733312470.wav,257,3008,Kimberly
93444493316.wav,288,3010,Mark
94530488842.wav,302,3000,Jessica
95825301145.wav,205,3008,Patricia
93137499448.wav,155,3006,Steven
95753501988.wav,76,3000,Christopher
96574902381.wav,194,3045,Joseph
92799651660.wav,159,3001,Joseph
94961421999.wav,196,3001,David
93660478650.wav,247,3029,Jessica
92325187429.wav,89,3027,Paul
90013577614.wav,194,3033,Mary
98182200906.wav,156,3037,Emily
95366701203.wav,92,3018,Jessica
98567738531.wav,372,3042,Karen
91910861225.wav,324,3009,Jessica
93105086138.wav,283,3014,George
96935486415.wav,389,3050,Melissa
93922090789.wav,187,3004,Kenneth
93133511787.wav,123,3039,Melissa
96242677427.wav,147,3026,Margaret
91701958587.wav,269,3034,Charles
95758792310.wav,248,3000,Linda
92468262225.wav,335,3036,Christopher
91165427885.wav,13,3024,Thomas
94257406303.wav,58,3015,Christopher
97550636705.wav,28,3042,Robert
98292098177.wav,13,3028,Michelle
91110009695.wav,263,3001,Mary
91973534449.wav,261,3035,Anthony
93918641264.wav,44,3010,Andrew
97039657005.wav,71,3010,Joshua
99493283691.wav,95,3046,Richard
98227545199.wav,228,3028,Michelle
93640451990.wav,91,3004,Kimberly
97386626125.wav,308,3018,Charles
96891073490.wav,104,3008,Matthew
99039622133.wav,332,3040,William
91233640549.wav,159,3007,Mark
90436723641.wav,276,3043,Robert
95078270146.wav,95,3036,Christopher
99174397008.wav,80,3023,Kevin
92515889141.wav,211,3010,Mary
93276794270.wav,200,3033,George
