file_name,duration(seconds),call_id,agent_name
94887773835.wav,392,3045,Karen
96936071823.wav,143,3027,Charles
91437369699.wav,267,3002,Patricia
98159045197.wav,350,3039,Patricia
92131408535.wav,308,3046,Donna
90438157341.wav,322,3022,Matthew
91163410856.wav,53,3014,Kevin
90056911332.wav,372,3016,Donald
94169375277.wav,216,3016,Sarah
93668589913.wav,345,3002,Barbara
96299519687.wav,356,3002,Robert
94163426244.wav,245,3000,Donna
99423971962.wav,171,3011,Susan
93140839737.wav,314,3048,Melissa
90748409217.wav,218,3005,Kevin
93823556808.wav,334,3050,Carol
94800474018.wav,58,3038,Patricia
99704061015.wav,238,3045,Jessica
90250799598.wav,396,3036,John
95842088853.wav,134,3016,Jennifer
93284229880.wav,65,3027,Anthony
90652327009.wav,158,3041,Nancy
98311733007.wav,374,3026,Ashley
91448957662.wav,53,3010,Amanda
92806203580.wav,205,3026,Mary
95920400066.wav,393,3005,Barbara
92384016184.wav,155,3043,Jessica
90711090534.wav,80,3030,Christopher
94906716631.wav,386,3044,Michael
94660523266.wav,223,3004,Elizabeth
98001407701.wav,390,3015,Susan
93931745919.wav,52,3006,Carol
98035055301.wav,92,3012,Robert
95647332365.wav,36,3015,Kimberly
93376837331.wav,181,3020,Richard
93588229161.wav,195,3032,Joseph
91368705675.wav,291,3050,Brian
93852755207.wav,224,3002,David
91128553440.wav,181,3037,Michelle
98028004405.wav,284,3027,Jennifer
92628860154.wav,157,3011,Patricia
94439011566.wav,270,3037,Joshua
94295081403.wav,11,3046,Paul
97254370161.wav,19,3016,Amanda
93414275964.wav,113,3045,Patricia
97030924407.wav,207,3025,Susan
91477344049.wav,314,3012,Ashley
96142088373.wav,307,3016,Emily
90633620655.wav,212,3021,John
99993465462.wav,338,3034,Jessica
98953543052.wav,169,3023,Melissa
93917411023.wav,6,3002,Donna
91688830630.wav,247,3003,Kenneth
98871268205.wav,106,3033,Mary
97499515244.wav,209,3039,Donald
98694156709.wav,367,3027,Steven
92034575995.wav,296,3034,Christopher
92952313286.wav,325,3019,William
91315222755.wav,220,3031,Jessica
99310919472.wav,295,3019,Charles
95534296641.wav,325,3046,David
99569846825.wav,132,3022,Michael
95806341039.wav,47,3007,Jennifer
97373880633.wav,231,3040,Ashley
91623844133.wav,301,3050,Joshua
97017393323.wav,320,3032,Charles
90186141933.wav,385,3028,Michelle
90061881285.wav,347,3029,Margaret
93690528840.wav,236,3017,Joshua
93061762256.wav,197,3043,Michelle
97212694673.wav,170,3034,Jessica
91582605547.wav,15,3035,Thomas
92599730530.wav,383,3040,Richard
92417333339.wav,139,3043,Sandra
91232188685.wav,381,3029,Kimberly
90012477862.wav,211,3000,Linda
98428685380.wav,123,3038,Betty
92623483203.wav,271,3007,Amanda
98966788948.wav,192,3001,Joseph
95713473324.wav,147,3013,Steven
95728676826.wav,204,3046,Karen
94295813303.wav,170,3047,Michelle
92953525618.wav,117,3042,Mary
90809647937.wav,372,3036,Patricia
95382666549.wav,3,3027,Linda
91106938897.wav,255,3008,Betty
91337539418.wav,285,3014,Karen
99432277553.wav,354,3041,John
90603714385.wav,304,3038,Joshua
92897923212.wav,299,3008,Betty
97618441546.wav,211,3027,Donald
97431743028.wav,310,3011,Steven
90552797481.wav,35,3006,Kenneth
91927232137.wav,161,3043,Ashley
90102388467.wav,14,3017,Robert
91141254676.wav,309,3031,Mary
94575186438.wav,328,3036,John
92435927167.wav,266,3009,Joshua
93472351600.wav,332,3017,Jessica
96593107493.wav,125,3009,Anthony
97482218541.wav,158,3027,Nancy
90200891914.wav,368,3045,Christopher
99733164748.wav,290,3049,Melissa
95543722422.wav,185,3024,Charles
