file_name,duration(seconds),call_id,agent_name
94313860407.wav,2,3033,Kevin
95422281285.wav,148,3030,Kevin
94487759390.wav,24,3009,Andrew
92402968990.wav,328,3005,Christopher
99535564934.wav,36,3034,Nancy
97113690642.wav,281,3046,Sarah
97839143040.wav,8,3043,Michael
96813478996.wav,31,3022,Nancy
93771077622.wav,350,3042,David
96933765563.wav,77,3026,Steven
94693826233.wav,184,3008,Steven
98271502145.wav,292,3048,John
97096087165.wav,214,3015,Steven
94423518401.wav,272,3034,Elizabeth
91576623769.wav,157,3011,Robert
97760548941.wav,165,3009,Thomas
95511847102.wav,262,3046,Sandra
92556689416.wav,118,3025,Steven
92765050433.wav,62,3011,Patricia
93912107847.wav,256,3003,Brian
98108697350.wav,373,3019,Brian
94224613527.wav,212,3027,Brian
94482414060.wav,383,3015,Dorothy
91619586040.wav,264,3047,Elizabeth
92148977923.wav,80,3016,Kimberly
94114017912.wav,282,3028,Sarah
92626557960.wav,352,3024,Susan
90870422137.wav,250,3005,Christopher
96901314578.wav,307,3028,Barbara
92526550388.wav,224,3031,Joseph
97179123634.wav,358,3034,Robert
90392856757.wav,158,3024,Andrew
99189159570.wav,99,3043,Matthew
96827495297.wav,353,3040,William
91583214290.wav,253,3019,Anthony
93973260452.wav,240,3031,Kimberly
94959479237.wav,107,3032,Joshua
92482272011.wav,37,3022,Karen
91796582302.wav,162,3022,Joshua
97614744016.wav,30,3020,Jennifer
99778179636.wav,285,3006,George
93204207921.wav,347,3043,George
95543432476.wav,262,3046,Karen
97562784558.wav,366,3039,Daniel
96237355737.wav,327,3017,Kimberly
94905944140.wav,258,3037,Elizabeth
91859302845.wav,28,3005,Paul
97705366315.wav,298,3014,Matthew
92541289949.wav,194,3047,John
95145802456.wav,215,3030,Donald
99993491128.wav,210,3003,John
90462104677.wav,330,3015,Susan
95463276889.wav,155,3047,Susan
98610205539.wav,124,3037,Carol
98268748923.wav,65,3009,David
99247015809.wav,376,3008,Linda
93951870518.wav,5,3006,Elizabeth
92825072638.wav,31,3028,Joshua
93524137898.wav,221,3019,Joseph
91480944229.wav,140,3033,Susan
90645313456.wav,286,3039,Jessica
96088715822.wav,340,3007,Robert
97795647680.wav,123,3004,Daniel
96449409158.wav,275,3025,Michelle
92946501678.wav,282,3041,Jennifer
93462749129.wav,251,3041,Michael
97835838185.wav,391,3015,William
93835999206.wav,42,3006,Dorothy
95166594436.wav,141,3021,Patricia
93689378939.wav,73,3034,Jennifer
95664380969.wav,393,3042,Carol
92312603811.wav,299,3010,Barbara
92068778803.wav,358,3020,Christopher
90334594559.wav,19,3014,Daniel
99659691754.wav,18,3018,Michael
91075889378.wav,126,3021,Carol
90900986099.wav,295,3040,Sarah
97617158480.wav,193,3033,Kimberly
92905552918.wav,89,3029,Amanda
97786643273.wav,249,3015,Paul
92002701355.wav,371,3043,Elizabeth
96588004702.wav,102,3025,Linda
90901400338.wav,296,3031,Jennifer
92228540864.wav,262,3000,Margaret
96481476795.wav,81,3025,John
91824962437.wav,26,3044,David
98863831769.wav,307,3002,Michelle
97325216902.wav,78,3050,Amanda
91126979866.wav,389,3027,Kimberly
98855909025.wav,123,3030,Elizabeth
98738427956.wav,298,3023,Margaret
97916949154.wav,16,3019,Kenneth
98919133042.wav,50,3015,Donna
92663246159.wav,101,3046,Joshua
96622300479.wav,224,3028,David
98216170055.wav,33,3041,David
91177892994.wav,77,3001,Karen
93889579832.wav,163,3046,Jennifer
99288436732.wav,150,3047,Mark
90620684054.wav,321,3020,Karen
91264579058.wav,132,3011,David
90969216898.wav,24,3048,Dorothy
97494738075.wav,237,3025,John
96295625361.wav,179,3048,Kenneth
99965961262.wav,358,3030,Dorothy
97259802146.wav,200,3048,Lisa
91486350805.wav,359,3028,Jennifer
93647140169.wav,310,3012,John
95845586519.wav,199,3000,Paul
90570986397.wav,112,3018,Margaret
99467913980.wav,1,3040,Michael
97258836325.wav,84,3021,Carol
98382616532.wav,129,3015,William
96964573998.wav,325,3008,Ashley
93379554006.wav,106,3018,Kimberly
93696272812.wav,76,3047,Amanda
97921720085.wav,265,3020,Joshua
97128533268.wav,190,3014,Michelle
99423832257.wav,166,3015,Barbara
95575661061.wav,7,3036,Melissa
91231413162.wav,391,3022,Sandra
99034016363.wav,343,3041,Robert
97641243268.wav,258,3033,Betty
93236800834.wav,72,3047,Betty
94848407786.wav,91,3035,Richard
94388556464.wav,378,3022,Kenneth
92853698647.wav,375,3032,Joseph
97689617007.wav,125,3011,Betty
94203857622.wav,283,3043,Mark
99337034494.wav,56,3016,Sarah
99400538825.wav,32,3029,Richard
91434999265.wav,22,3007,Elizabeth
96038578775.wav,349,3036,Ashley
91199466711.wav,171,3048,Donald
99820478529.wav,154,3032,Jennifer
96029678150.wav,90,3025,Patricia
91065418516.wav,148,3049,Mark
90694828007.wav,24,3003,Kenneth
91720349348.wav,63,3008,Nancy
98797354109.wav,281,3006,Anthony
93505040258.wav,228,3026,Steven
91142308391.wav,391,3034,Kenneth
90026299087.wav,330,3007,Robert
94238061002.wav,177,3011,Dorothy
99306533404.wav,16,3003,Kevin
99936701288.wav,387,3042,Christopher
92097110697.wav,161,3025,Betty
99244033977.wav,154,3045,Christopher
97003107395.wav,105,3026,Nancy
93536911126.wav,130,3047,Donna
99336837487.wav,221,3027,Carol
93319825742.wav,196,3026,George
91897014556.wav,168,3025,Christopher
95308065159.wav,260,3050,Kimberly
93906780825.wav,135,3037,George
90366260519.wav,269,3036,Michelle
95232527364.wav,375,3016,Jennifer
97946311963.wav,214,3034,George
98828237804.wav,72,3028,Brian
97454333722.wav,241,3021,Patricia
96082107674.wav,226,3001,Jessica
91075512009.wav,359,3045,Melissa
98865255597.wav,386,3031,Dorothy
92423742766.wav,227,3040,Melissa
95457631639.wav,222,3025,Christopher
98857176381.wav,72,3003,Steven
90475558254.wav,315,3002,Kenneth
91144351066.wav,314,3007,Lisa
91650936533.wav,94,3004,Barbara
99383932566.wav,377,3043,Patricia
92481536661.wav,15,3012,Barbara
90589604581.wav,380,3031,Linda
90957095744.wav,33,3023,Joshua
98030328020.wav,29,3025,Andrew
93859953916.wav,198,3049,Donna
96172668264.wav,40,3001,Ashley
97568056137.wav,190,3036,Steven
99784112670.wav,112,3030,Paul
98601733621.wav,287,3040,Mary
90257679128.wav,288,3024,Brian
90356499456.wav,36,3028,Susan
90231714122.wav,231,3039,George
94323428779.wav,166,3050,Thomas
98609982558.wav,236,3037,Sarah
98316778847.wav,239,3034,Amanda
96940800344.wav,100,3001,Andrew
93235464115.wav,266,3035,Melissa
93481869508.wav,79,3016,Richard
91824279197.wav,348,3027,Betty
91978064921.wav,244,3001,Steven
95218590251.wav,176,3018,Carol
95214755448.wav,238,3033,Joseph
94606211692.wav,37,3018,Sandra
98496500186.wav,368,3006,Patricia
97919981122.wav,293,3022,Ashley
95897688717.wav,76,3048,Michael
90812771284.wav,278,3033,Emily
92697576032.wav,257,3017,Steven
91687507315.wav,1,3008,Dorothy
