file_name,duration(seconds),call_id,agent_name
92076086669.wav,352,3000,Mark
99848550215.wav,182,3005,Carol
99051368984.wav,219,3016,Emily
91830245120.wav,334,3042,Richard
90534096829.wav,369,3040,Kenneth
90521277879.wav,273,3032,Betty
91917052583.wav,212,3040,Amanda
93105044079.wav,199,3035,Elizabeth
98248446524.wav,362,3003,Melissa
90156866815.wav,39,3023,Carol
98808855554.wav,48,3038,Christopher
94684890767.wav,210,3032,Susan
98913368962.wav,284,3045,Paul
90281916290.wav,298,3037,Barbara
96069571844.wav,179,3002,Anthony
94168241880.wav,291,3029,Michael
91016263165.wav,52,3039,Jessica
93038366039.wav,27,3019,Karen
93330119487.wav,249,3047,Kevin
91114864659.wav,61,3030,Amanda
91906735844.wav,322,3026,Kenneth
92471397766.wav,374,3033,John
97493655920.wav,293,3031,Donna
93320782678.wav,203,3001,Paul
98102602428.wav,42,3012,Robert
90792157942.wav,15,3040,Betty
90110276649.wav,265,3042,Elizabeth
98589820539.wav,29,3012,Ashley
91438316822.wav,205,3009,Robert
97148757413.wav,211,3015,Michael
92576119863.wav,243,3026,Joshua
92717353020.wav,113,3002,Sarah
94318253287.wav,362,3045,Sandra
92601541804.wav,356,3009,Emily
92626101400.wav,6,3009,Paul
99243274568.wav,353,3040,Melissa
99170763294.wav,206,3036,Emily
91967027070.wav,88,3003,Emily
94406133670.wav,227,3015,Nancy
90206373898.wav,304,3025,Barbara
91997514210.wav,180,3049,Joseph
96078729118.wav,358,3039,Charles
94818210932.wav,312,3042,Anthony
91049042263.wav,29,3020,Susan
97975400466.wav,51,3050,Anthony
93809487675.wav,189,3013,Sandra
92309638851.wav,357,3025,Donna
99726695452.wav,296,3049,Christopher
90451792739.wav,160,3007,Ashley
90652918074.wav,229,3037,Christopher
97681008762.wav,151,3031,Emily
91402843552.wav,121,3009,Mark
97037315592.wav,343,3032,Kenneth
92421292674.wav,311,3050,Paul
92589955807.wav,133,3000,Brian
95156788277.wav,176,3016,Susan
91978759368.wav,323,3008,Elizabeth
96007166553.wav,138,3033,Donald
91032416090.wav,61,3008,Barbara
95604061488.wav,324,3028,Michelle
95879106735.wav,13,3020,Matthew
98546653988.wav,329,3043,Emily
94316256830.wav,21,3045,Michael
96051684114.wav,117,3008,Amanda
98110806852.wav,288,3044,Sandra
97666659248.wav,347,3018,Joshua
99408213270.wav,19,3021,Mary
92157861545.wav,21,3021,Linda
95837725412.wav,216,3034,Kenneth
94041949212.wav,172,3048,Mary
93079383424.wav,260,3013,Nancy
91144218962.wav,48,3030,Joshua
94155016159.wav,313,3014,Steven
94685492186.wav,369,3005,Dorothy
92429218473.wav,300,3041,John
97455494901.wav,263,3022,Kevin
90594971480.wav,255,3023,Kenneth
92810783663.wav,313,3012,Karen
95089514654.wav,360,3036,Kevin
94367956804.wav,116,3007,Thomas
93570027790.wav,143,3008,Andrew
93004248804.wav,36,3038,Elizabeth
90073242124.wav,335,3050,Melissa
99526231560.wav,19,3024,Amanda
99131404765.wav,360,3034,Daniel
92745184280.wav,187,3037,Linda
91291166355.wav,227,3027,Andrew
98511638300.wav,54,3028,Kenneth
97560671004.wav,92,3015,Susan
93336184040.wav,135,3017,Lisa
91221644276.wav,225,3036,Amanda
98986557810.wav,336,3015,Jennifer
98477924374.wav,99,3050,Christopher
93596765537.wav,178,3046,Nancy
99578390641.wav,230,3031,Elizabeth
92564193631.wav,85,3016,Robert
92568911288.wav,136,3010,Richard
90018044247.wav,55,3034,Mary
94460380961.wav,49,3013,Lisa
90975406374.wav,143,3021,Margaret
96620100014.wav,389,3017,Richard
92350081657.wav,95,3010,Joshua
92884177487.wav,395,3003,George
93038974931.wav,238,3010,Amanda
95147735987.wav,388,3020,Melissa
92968375961.wav,145,3046,Mary
94740161166.wav,159,3026,Elizabeth
96283324621.wav,140,3014,Joshua
96293700372.wav,200,3033,Dorothy
94324811266.wav,127,3016,Jessica
95269306096.wav,25,3005,Elizabeth
93182000632.wav,346,3029,Susan
93647776597.wav,26,3041,Nancy
90887827916.wav,43,3018,Christopher
92143956099.wav,33,3031,Richard
93529211647.wav,328,3041,Lisa
92809057141.wav,309,3007,Richard
97433912642.wav,388,3001,Sarah
94306729322.wav,381,3040,Betty
90383246756.wav,34,3031,Carol
90797288433.wav,169,3048,Thomas
96924908612.wav,274,3020,Ashley
93655189679.wav,164,3038,Anthony
97234259991.wav,45,3040,Jennifer
90407597687.wav,324,3005,Carol
96574362127.wav,221,3016,Steven
93229438633.wav,360,3009,Donna
99590156515.wav,311,3002,Matthew
96805103268.wav,266,3039,Mark
99402214781.wav,396,3014,John
94413731932.wav,289,3006,Donald
99919613953.wav,78,3021,Robert
92041977806.wav,379,3035,Donald
98047241002.wav,245,3023,Michelle
94913278292.wav,45,3019,Barbara
93533256451.wav,7,3026,Kevin
98751416134.wav,352,3044,Margaret
99217899130.wav,83,3037,Carol
94763613108.wav,179,3030,Jessica
91196128122.wav,12,3029,Kevin
90211099683.wav,198,3044,Kimberly
92936826300.wav,145,3015,Jessica
90841021410.wav,65,3036,Ashley
97094047930.wav,195,3002,Lisa
95545163144.wav,190,3001,Donna
97036526476.wav,214,3009,Barbara
97621232383.wav,276,3032,Jennifer
91156148554.wav,92,3003,Dorothy
92241935524.wav,43,3004,Joshua
96525808864.wav,43,3000,Steven
99672697003.wav,167,3014,Mary
92617559589.wav,370,3039,Linda
97872111250.wav,81,3044,Elizabeth
96580366603.wav,207,3019,Dorothy
95612988838.wav,221,3018,Jennifer
97589061572.wav,378,3001,Sandra
92534769220.wav,211,3031,Matthew
92957384485.wav,55,3042,Michelle
98978803579.wav,14,3004,Elizabeth
93537601837.wav,211,3014,Joshua
