file_name,duration(seconds),call_id,agent_name
95526328857.wav,28,3003,Amanda
99062316416.wav,18,3026,Elizabeth
95872014251.wav,90,3012,Brian
92931951289.wav,104,3006,Kevin
96162257433.wav,97,3050,Joshua
94028811563.wav,281,3008,Joseph
99064772467.wav,311,3050,Kenneth
97531314188.wav,298,3008,Sarah
92608512052.wav,267,3032,Dorothy
95646091292.wav,95,3023,Christopher
97661332186.wav,47,3005,Melissa
95781599764.wav,86,3013,Susan
97534745960.wav,203,3047,Steven
95429673943.wav,23,3050,Jennifer
92311251089.wav,192,3032,Emily
92834877277.wav,163,3003,Andrew
99176462939.wav,226,3009,Betty
90444329106.wav,380,3009,Karen
99006315216.wav,122,3002,Elizabeth
96677670571.wav,305,3023,Betty
98567414784.wav,338,3022,Karen
90330248630.wav,326,3005,Dorothy
99437004196.wav,11,3027,Donald
91028259228.wav,315,3024,Joshua
96677082202.wav,101,3048,Paul
96054872070.wav,124,3016,Donna
90162162155.wav,156,3013,Margaret
99130803012.wav,285,3032,Donald
97406053270.wav,32,3046,Anthony
93916671091.wav,50,3026,William
92368391247.wav,280,3020,Sarah
91125462144.wav,50,3050,Joshua
93138332194.wav,278,3033,Melissa
98157935912.wav,155,3003,Jessica
96050390624.wav,61,3016,Matthew
98516943682.wav,198,3041,Nancy
94592552136.wav,108,3026,Carol
91229746774.wav,62,3024,Richard
93342569879.wav,212,3019,Kevin
96524164163.wav,51,3021,Kimberly
99867041859.wav,327,3028,Barbara
94694221624.wav,347,3038,Daniel
98159340450.wav,3,3049,Barbara
92420838558.wav,65,3003,Linda
92279386722.wav,206,3040,Melissa
99189799850.wav,85,3002,Jennifer
96329510766.wav,218,3034,Melissa
90569961346.wav,24,3023,Charles
92238469613.wav,285,3048,Mark
96990004528.wav,48,3044,Christopher
92064997745.wav,176,3021,Jessica
90609400618.wav,69,3045,William
97680831351.wav,87,3006,Mary
97797972411.wav,230,3031,Jessica
94792723056.wav,371,3021,Emily
91584368380.wav,262,3011,Michelle
91409015983.wav,306,3010,Robert
94797452252.wav,249,3002,Sarah
97334950647.wav,273,3021,Sandra
90747050758.wav,345,3022,Robert
95669606108.wav,6,3046,Elizabeth
99753965652.wav,102,3005,Michael
96533770478.wav,371,3038,Kevin
97824020213.wav,392,3046,Barbara
93926527799.wav,257,3018,Paul
92850282737.wav,78,3032,David
92341378184.wav,346,3017,Dorothy
93894408401.wav,187,3048,Ashley
94489644993.wav,231,3040,Brian
98126059377.wav,2,3028,Barbara
97184040512.wav,195,3039,Michael
98509597430.wav,218,3044,Michelle
98961330818.wav,211,3003,Ashley
97401384679.wav,106,3006,Donald
96154338905.wav,181,3010,Kevin
91012330310.wav,291,3034,Elizabeth
93399325595.wav,101,3021,Christopher
95261686732.wav,250,3040,John
90639857627.wav,145,3029,John
95896888351.wav,388,3050,David
91097676323.wav,327,3034,George
95183116733.wav,127,3042,Margaret
90624884305.wav,152,3034,George
97396401361.wav,36,3039,Ashley
97581677688.wav,370,3012,Kimberly
93674897593.wav,21,3012,Thomas
99581604277.wav,215,3044,Paul
90236956270.wav,153,3050,Michael
90257074042.wav,301,3030,Matthew
98223253040.wav,230,3034,Andrew
98215346627.wav,333,3035,Betty
92563908329.wav,252,3049,George
95675903965.wav,325,3026,Joshua
97283249328.wav,224,3011,Thomas
95957662296.wav,105,3040,Linda
92084871480.wav,188,3020,Amanda
98396314185.wav,129,3043,Carol
99618600712.wav,343,3028,Carol
97914338049.wav,1,3006,Sandra
95079623760.wav,73,3013,Michael
94320929008.wav,29,3011,Elizabeth
92113186569.wav,323,3008,Linda
90447469544.wav,186,3046,Daniel
97444128290.wav,115,3024,Linda
96107549540.wav,329,3000,Daniel
91266942328.wav,177,3041,Kimberly
96038249851.wav,70,3000,Andrew
93864157227.wav,287,3018,Richard
