file_name,duration(seconds),call_id,agent_name
95136962277.wav,311,3044,Michael
93165421302.wav,371,3044,Joseph
92212036474.wav,289,3049,Nancy
94253941668.wav,93,3024,Kimberly
92618494235.wav,80,3047,Mark
94360303893.wav,131,3041,William
92918554612.wav,106,3044,Brian
98549561932.wav,310,3042,Elizabeth
97642471621.wav,112,3043,Jennifer
93922170272.wav,99,3001,John
94718405492.wav,301,3009,Linda
98964992850.wav,186,3005,Kimberly
95709502722.wav,51,3034,Nancy
94946434611.wav,212,3041,Kevin
92603962837.wav,363,3030,George
97965939709.wav,121,3021,Mary
90303090870.wav,167,3020,Margaret
98407283642.wav,109,3020,Margaret
99980603230.wav,381,3049,Richard
99835137516.wav,339,3026,Donna
97267079613.wav,105,3017,Barbara
95135657169.wav,279,3032,William
96875959084.wav,271,3002,Barbara
97045281187.wav,140,3009,Anthony
90572143302.wav,283,3024,Joseph
93085797999.wav,253,3013,Christopher
94994002273.wav,194,3008,Karen
95059251730.wav,39,3024,Margaret
98111737364.wav,184,3023,Thomas
90831554898.wav,395,3039,Christopher
97543625083.wav,400,3000,Robert
97815468685.wav,6,3011,Melissa
92429817555.wav,147,3023,Thomas
90579009529.wav,312,3034,Lisa
95777634256.wav,116,3015,Mark
97486606253.wav,248,3022,Andrew
90478957269.wav,380,3032,Kimberly
95070066796.wav,177,3029,Sandra
97090192711.wav,369,3022,Charles
98042289002.wav,55,3002,Michael
98587747141.wav,285,3002,Anthony
96870605163.wav,336,3000,Emily
93738723835.wav,330,3005,Sandra
96628555574.wav,184,3006,Steven
99911055044.wav,234,3022,Kenneth
97864225825.wav,6,3032,Christopher
95784774907.wav,23,3022,Michelle
95077989419.wav,329,3009,Robert
94759296890.wav,166,3046,Thomas
90398851493.wav,209,3026,Ashley
93751257348.wav,261,3040,Steven
91523273263.wav,53,3046,Donna
95839616634.wav,62,3015,Carol
93282582380.wav,139,3048,Christopher
95860958836.wav,182,3047,Linda
98638641051.wav,399,3046,Joseph
90502321022.wav,167,3036,Daniel
92645081766.wav,322,3043,Mary
97531276456.wav,346,3035,William
99799947865.wav,4,3019,Matthew
90923492893.wav,175,3021,Jessica
97583334336.wav,297,3019,Steven
92151364834.wav,116,3016,Richard
94705624738.wav,195,3000,George
91258425534.wav,387,3045,Kimberly
91215232382.wav,55,3028,Kevin
92510266889.wav,342,3033,Melissa
91461730323.wav,261,3020,Sandra
92055956331.wav,74,3002,Susan
92770253668.wav,224,3030,Barbara
93545974186.wav,35,3028,George
97084048935.wav,197,3013,Michael
95239802067.wav,309,3050,Sandra
98545486790.wav,382,3027,Margaret
91979604886.wav,316,3032,Margaret
90033270163.wav,63,3044,Karen
90163691031.wav,240,3034,Richard
91724771806.wav,4,3023,John
93975025766.wav,46,3045,Paul
90707543848.wav,112,3011,Linda
95590126909.wav,170,3048,Jessica
91217066408.wav,75,3037,Dorothy
91875172138.wav,343,3033,Paul
90040896866.wav,138,3019,Kenneth
90392411618.wav,150,3025,Matthew
90222726166.wav,115,3036,William
96887786178.wav,321,3022,William
94313024012.wav,104,3027,Elizabeth
91996097214.wav,100,3037,Joseph
90393181340.wav,228,3042,Richard
93731024805.wav,135,3040,Thomas
99640256248.wav,243,3018,Jennifer
91576115499.wav,49,3019,Jessica
97092101400.wav,83,3001,Mark
99624979930.wav,255,3000,Matthew
98418772657.wav,4,3017,Carol
90898234552.wav,96,3008,Sandra
94922150089.wav,383,3038,Robert
97181970685.wav,398,3033,Mary
97954871673.wav,257,3031,Brian
93057082247.wav,371,3023,Thomas
95747603840.wav,231,3041,Donald
93047900222.wav,342,3022,Andrew
99880055522.wav,255,3016,Elizabeth
97339728034.wav,339,3010,Lisa
99011443980.wav,61,3036,William
94331343510.wav,394,3044,Robert
90344223219.wav,120,3044,Sandra
91410195016.wav,283,3024,Brian
94373425353.wav,385,3013,Richard
96913091816.wav,225,3000,Barbara
99506007401.wav,332,3018,Donna
92263095347.wav,137,3009,Sandra
92552032102.wav,145,3022,Kenneth
95533827568.wav,329,3029,Mary
99079017034.wav,18,3027,Christopher
99855838308.wav,308,3008,Matthew
