file_name,duration(seconds),call_id,agent_name
95920744633.wav,98,3018,Matthew
92460814204.wav,345,3009,Jennifer
96563096963.wav,22,3029,Charles
92628918712.wav,206,3030,Ashley
93650037686.wav,187,3046,Daniel
92899555146.wav,377,3018,Joseph
93952525759.wav,226,3002,William
90461576980.wav,397,3014,Barbara
94345822042.wav,54,3026,Mary
93258117766.wav,346,3012,Andrew
91722868685.wav,333,3003,Brian
92075071745.wav,48,3043,Kenneth
98727323765.wav,268,3026,Thomas
95043257827.wav,366,3040,William
96891379539.wav,285,3041,Daniel
98757116369.wav,342,3041,Joshua
96865531780.wav,293,3043,Christopher
91472212231.wav,376,3046,Andrew
91775772863.wav,268,3027,Kenneth
92513597949.wav,190,3020,Margaret
95286525626.wav,35,3018,Sarah
97512597297.wav,154,3011,Betty
97165083558.wav,17,3031,Margaret
99242906888.wav,98,3050,Andrew
98050457644.wav,40,3000,Kimberly
94220296895.wav,253,3009,Donna
96216087772.wav,272,3017,Melissa
94153118516.wav,146,3038,John
96590402555.wav,30,3039,Michael
95292597934.wav,56,3011,Anthony
92402948393.wav,318,3011,Nancy
91839927357.wav,262,3022,Margaret
96038146904.wav,20,3028,Matthew
96666406156.wav,123,3008,Kevin
95398536838.wav,111,3012,Brian
94477690702.wav,149,3038,Mark
95186726664.wav,41,3030,Mark
92009795832.wav,73,3016,Joshua
93781867059.wav,199,3028,Emily
99480374630.wav,38,3034,Margaret
97518585582.wav,298,3045,Christopher
98242065049.wav,198,3004,William
91184067426.wav,31,3036,Robert
94118858941.wav,49,3045,Dorothy
99841282406.wav,230,3017,Christopher
95532181982.wav,322,3003,Donna
95756247645.wav,169,3033,Sarah
90071792993.wav,70,3000,Jennifer
99350309250.wav,365,3040,Jessica
98922406167.wav,138,3002,David
94397945753.wav,217,3047,Christopher
91659939701.wav,93,3011,Lisa
99242473042.wav,369,3008,Carol
94757423488.wav,165,3005,Matthew
94488245813.wav,389,3004,Anthony
98296608400.wav,336,3011,David
99497570379.wav,251,3024,George
90718329545.wav,262,3012,Joshua
90158113612.wav,336,3000,Nancy
95326257098.wav,3,3049,David
99612126305.wav,54,3024,Mark
90704434756.wav,183,3012,Margaret
91480494666.wav,380,3029,Linda
94226279550.wav,10,3042,Emily
96384057871.wav,2,3000,Paul
96017861581.wav,147,3038,Sandra
96843748362.wav,256,3043,Linda
94189326082.wav,283,3028,Kenneth
93885072748.wav,147,3035,Thomas
90947221753.wav,103,3019,Nancy
99054816284.wav,374,3012,Ashley
90052829112.wav,44,3014,Dorothy
97087286259.wav,119,3023,Nancy
96364150022.wav,265,3015,Lisa
95728023048.wav,50,3041,Charles
91870172767.wav,265,3004,Michelle
90850253658.wav,258,3033,Mark
94592085127.wav,269,3047,Linda
93471549973.wav,72,3032,Mark
93150359393.wav,98,3020,Margaret
95487989719.wav,42,3003,George
98153072621.wav,62,3029,Anthony
93244336695.wav,217,3042,Jennifer
97378180850.wav,321,3004,Donna
90432632651.wav,146,3027,Kenneth
91079905456.wav,89,3010,Mary
97992406391.wav,146,3040,Susan
91079308432.wav,224,3029,Linda
94819642293.wav,135,3004,Kimberly
