file_name,duration(seconds),call_id,agent_name
93684381283.wav,228,3008,Paul
99226521493.wav,202,3002,Sarah
93781961899.wav,84,3043,Steven
97639844017.wav,75,3018,Jennifer
93720375889.wav,378,3027,Andrew
99318190241.wav,180,3011,Matthew
97506460198.wav,192,3050,Carol
94321607525.wav,237,3035,Andrew
97329931288.wav,344,3017,John
91033473482.wav,328,3027,Kimberly
93018959445.wav,166,3024,Thomas
92298131871.wav,215,3006,Melissa
97689222678.wav,181,3014,Barbara
91795696357.wav,189,3048,Joshua
93769350950.wav,362,3006,Kenneth
92276954455.wav,381,3018,Mary
91776485069.wav,317,3048,Kevin
92766167138.wav,281,3033,Nancy
93461313693.wav,206,3011,Sarah
91242542600.wav,300,3035,Ashley
96246327235.wav,65,3042,David
94545161083.wav,119,3008,Christopher
94561007380.wav,20,3039,Thomas
95076119205.wav,219,3022,Donald
95459339938.wav,283,3034,Daniel
96231540043.wav,303,3003,Robert
99323164472.wav,266,3019,Betty
99532962130.wav,249,3002,Joshua
96632719472.wav,25,3029,Anthony
91721983428.wav,377,3025,Kenneth
93276477673.wav,92,3014,Mark
94332712294.wav,326,3027,Mark
90814046751.wav,361,3027,Christopher
91457807274.wav,289,3001,Patricia
91074676305.wav,328,3017,Thomas
99042832418.wav,5,3034,Karen
93768808256.wav,338,3028,Kimberly
93928386926.wav,335,3024,Robert
99540951073.wav,314,3037,Linda
92333469027.wav,30,3037,Kenneth
98938230210.wav,100,3042,Andrew
97009673760.wav,208,3044,Nancy
90792551847.wav,119,3007,Joseph
93198898909.wav,273,3006,Betty
97758007394.wav,5,3045,William
90452524076.wav,292,3025,Kevin
94384573755.wav,21,3043,Melissa
98038876274.wav,204,3001,Matthew
90956719379.wav,352,3030,Ashley
92743893688.wav,240,3049,Carol
99121336910.wav,286,3047,Daniel
92141155546.wav,384,3007,Amanda
91848856098.wav,107,3020,Mary
98399719622.wav,131,3003,William
98936295613.wav,43,3040,Robert
92777514384.wav,159,3032,Steven
98145004131.wav,56,3020,William
99619083186.wav,182,3017,Brian
97743056512.wav,376,3043,Steven
93799983899.wav,380,3000,David
94792465606.wav,45,3025,Susan
99328862373.wav,17,3005,Kenneth
91398677256.wav,152,3036,George
90518936364.wav,356,3024,Sarah
91659336030.wav,171,3029,Jennifer
96366986774.wav,263,3013,Mark
98722125817.wav,308,3039,Donald
90178562269.wav,71,3019,Christopher
91897935688.wav,191,3033,Sandra
96096263673.wav,111,3025,Margaret
97089456391.wav,55,3029,Donald
96595778712.wav,95,3047,Anthony
96168094546.wav,124,3038,John
96513909591.wav,189,3021,Robert
92603597987.wav,66,3006,Sandra
96969934591.wav,139,3033,Lisa
98741041227.wav,107,3038,Mary
91859310412.wav,153,3046,Matthew
93394987623.wav,226,3031,Kenneth
98022197108.wav,318,3016,Christopher
98552333993.wav,187,3015,Steven
97917718066.wav,125,3028,Barbara
91727615449.wav,297,3042,George
96890838645.wav,108,3010,Mark
98254003435.wav,109,3015,Richard
95212510114.wav,81,3050,Betty
91247836511.wav,60,3008,Matthew
96625507110.wav,99,3009,Joshua
90468558129.wav,270,3003,Linda
92000598071.wav,389,3049,Ashley
96762014702.wav,157,3024,Thomas
92874285774.wav,341,3048,Betty
95647787849.wav,209,3027,Betty
90125252618.wav,338,3019,Ashley
90501861505.wav,58,3038,Mark
92895840789.wav,172,3008,Charles
98946379239.wav,378,3024,Kevin
95922252279.wav,171,3034,John
93793863134.wav,7,3029,Thomas
99351472843.wav,245,3029,Steven
96823521575.wav,212,3050,Carol
94384215411.wav,213,3000,Melissa
90649627564.wav,122,3006,Jennifer
91889729083.wav,340,3040,Sandra
91759661746.wav,305,3015,Karen
94358429210.wav,367,3031,William
96922306631.wav,41,3030,Susan
99939011298.wav,282,3013,Betty
99044884198.wav,3,3018,Melissa
92961902133.wav,366,3003,Linda
96251417819.wav,392,3024,Jessica
91183681073.wav,162,3021,Dorothy
92097068853.wav,79,3018,Paul
99649035820.wav,272,3018,Kimberly
96932564132.wav,50,3016,Betty
99451126622.wav,17,3003,William
98580750403.wav,91,3022,Christopher
94739570224.wav,114,3032,Donna
92502601046.wav,79,3014,Mark
91463094901.wav,396,3002,Steven
91343073520.wav,342,3011,Donna
98848396449.wav,159,3028,Anthony
94111709329.wav,101,3023,Joshua
97948717841.wav,309,3009,Emily
93324841119.wav,60,3009,David
98486148405.wav,117,3030,Donald
90370735710.wav,199,3048,Charles
92778633911.wav,114,3050,Charles
97405157649.wav,16,3002,Sandra
99960138148.wav,231,3049,Sandra
98058497643.wav,2,3048,Anthony
93653098073.wav,244,3046,Daniel
98450292938.wav,372,3031,Kenneth
91073336980.wav,319,3007,Carol
98020287088.wav,369,3030,Sandra
95328681499.wav,323,3002,Carol
93689589531.wav,311,3021,Andrew
99065832686.wav,380,3015,Emily
90225631102.wav,86,3031,Kevin
97344111517.wav,126,3048,Daniel
91054474529.wav,289,3018,Paul
96257311433.wav,58,3023,Mary
91063605785.wav,209,3033,Barbara
90870937810.wav,18,3041,Jennifer
98899924959.wav,348,3046,Thomas
93742531396.wav,206,3006,Kenneth
93879685205.wav,230,3040,Amanda
98965825715.wav,291,3000,Betty
91686888577.wav,198,3018,Lisa
96440304732.wav,387,3044,Betty
94835954325.wav,357,3050,Christopher
93684568237.wav,364,3012,Amanda
92557531581.wav,207,3011,Carol
93425705541.wav,223,3041,Emily
94932356502.wav,278,3039,Robert
97006107499.wav,111,3017,Richard
91010536570.wav,171,3025,John
99507755520.wav,155,3039,Carol
90307072075.wav,382,3023,Carol
95591218639.wav,232,3024,Donald
97285416875.wav,24,3025,Jessica
95439088286.wav,170,3000,Jessica
99724729994.wav,339,3043,Charles
98193097141.wav,250,3028,Richard
90937519216.wav,145,3005,Patricia
90399793014.wav,277,3029,Elizabeth
92079038335.wav,132,3036,Dorothy
92822684367.wav,283,3027,Joshua
90456345477.wav,322,3011,Patricia
93730055829.wav,180,3024,Lisa
96858424725.wav,222,3015,David
96428074176.wav,152,3000,Patricia
97980683771.wav,183,3042,Jennifer
94764107996.wav,358,3011,Melissa
92869431294.wav,302,3050,Karen
97518392597.wav,53,3005,Donna
96061668109.wav,301,3010,Donald
93207233698.wav,48,3041,Jessica
99367310332.wav,236,3028,Sarah
99841178476.wav,94,3004,Patricia
94444062033.wav,243,3029,Donald
97394705844.wav,261,3001,Emily
97268019131.wav,165,3037,Ashley
92326305032.wav,102,3023,Michael
93758590939.wav,151,3048,Andrew
99084930877.wav,43,3024,Mary
99209383103.wav,264,3035,Margaret
98304641961.wav,285,3010,Nancy
97215374286.wav,202,3025,Lisa
