file_name,duration(seconds),call_id,agent_name
94386068439.wav,317,3021,Michelle
97660543662.wav,344,3015,Carol
92685244631.wav,130,3006,Karen
95676795271.wav,112,3023,Amanda
96064203705.wav,175,3041,Jennifer
99474326254.wav,289,3002,Donald
99130299348.wav,253,3038,Linda
95139398798.wav,101,3044,Dorothy
98144046499.wav,107,3045,Linda
96810182843.wav,71,3032,Susan
98604090768.wav,217,3027,Sarah
99373156172.wav,174,3001,Nancy
98418880072.wav,59,3003,Barbara
90651743030.wav,268,3017,Nancy
95954094428.wav,125,3007,Paul
99582411537.wav,377,3029,George
99692603182.wav,361,3030,Paul
99156911848.wav,264,3033,Elizabeth
97804208562.wav,17,3013,Betty
97735428524.wav,127,3042,George
95796215570.wav,235,3046,Karen
90347405781.wav,42,3019,Matthew
93117131958.wav,176,3010,David
99156068663.wav,146,3028,Michelle
94706205025.wav,31,3026,Kenneth
94277668260.wav,53,3039,Barbara
93903760939.wav,358,3030,David
93781704943.wav,185,3015,Anthony
91422389462.wav,127,3019,Christopher
93610166890.wav,288,3020,Michael
92826764733.wav,71,3003,Brian
90969152035.wav,236,3001,Mark
97471663436.wav,34,3011,Elizabeth
99657185255.wav,84,3037,Sarah
90695293415.wav,153,3005,Jennifer
95753957713.wav,338,3030,Paul
98625499209.wav,14,3044,Christopher
98190417887.wav,216,3000,Sarah
98026141699.wav,50,3011,Linda
94280663555.wav,313,3021,Michael
98151937075.wav,80,3029,Donna
98256551839.wav,177,3044,Barbara
92879025620.wav,132,3029,Kenneth
96042562382.wav,241,3019,Linda
99282612287.wav,63,3006,Susan
98489162193.wav,398,3015,Lisa
95892626600.wav,372,3028,Kevin
96081396981.wav,371,3033,Patricia
97381554561.wav,80,3043,Patricia
93716790667.wav,107,3046,William
99836421901.wav,247,3014,Kenneth
91399586627.wav,340,3035,Amanda
90802085506.wav,363,3022,William
94792513230.wav,138,3020,Jennifer
93860823327.wav,387,3009,Jennifer
97868720611.wav,329,3016,David
90712541553.wav,269,3003,Jennifer
96063336004.wav,91,3026,Patricia
90612433533.wav,84,3002,Amanda
93156777027.wav,331,3006,William
97737728788.wav,317,3028,Susan
99803862197.wav,81,3030,Mary
90841630754.wav,92,3014,Barbara
96607659904.wav,395,3033,Kevin
97327256537.wav,54,3031,William
94851387344.wav,82,3039,Michael
96133651547.wav,160,3036,Elizabeth
94611038202.wav,374,3019,Kenneth
93508907082.wav,67,3004,Andrew
91813902070.wav,258,3047,Lisa
93771470451.wav,348,3004,Amanda
91849317164.wav,110,3042,Jennifer
94625594096.wav,327,3045,Charles
91794764382.wav,365,3018,Amanda
91397153935.wav,276,3030,Donna
93686999435.wav,24,3013,Richard
99887982147.wav,186,3016,Mark
95573216317.wav,28,3018,Kenneth
98898325578.wav,176,3028,Charles
94707893368.wav,373,3049,Thomas
97401924634.wav,229,3003,Michelle
91551067314.wav,147,3037,Dorothy
93702772914.wav,24,3007,Donna
92157674293.wav,308,3018,Donald
94837701197.wav,3,3007,Paul
95671398472.wav,75,3030,Steven
94047570627.wav,246,3009,Betty
93300893899.wav,93,3006,Susan
95159481708.wav,75,3003,Donna
97275584184.wav,259,3049,Jennifer
91120967789.wav,262,3027,Thomas
97444478819.wav,291,3009,Donna
93616485947.wav,29,3041,Emily
94252994394.wav,59,3021,Joseph
99653977527.wav,251,3050,Sandra
93174890940.wav,61,3025,Emily
95459910768.wav,113,3027,Sandra
95218388640.wav,364,3015,Dorothy
97443370876.wav,210,3011,Christopher
96583668713.wav,211,3034,Nancy
92677446608.wav,293,3007,Robert
93064914340.wav,65,3017,Betty
90200030129.wav,55,3025,John
91649094604.wav,173,3011,Carol
95050904938.wav,354,3012,Charles
90990975744.wav,128,3040,George
94366657486.wav,277,3006,Nancy
94357655145.wav,297,3026,Michelle
92729084932.wav,152,3034,Nancy
92318517545.wav,10,3034,Lisa
95067208052.wav,270,3009,Paul
90436415697.wav,87,3021,Joseph
91209653763.wav,108,3016,Elizabeth
92415806972.wav,377,3035,Joseph
96740315159.wav,386,3009,Christopher
99234243927.wav,13,3028,Patricia
92752744060.wav,235,3003,Donald
98410510928.wav,211,3017,William
98006361218.wav,170,3000,Margaret
96950281918.wav,210,3037,Susan
99931753436.wav,136,3046,Jessica
96011284941.wav,21,3050,Kimberly
94221019070.wav,137,3029,Jessica
96283395290.wav,38,3011,Andrew
93829574433.wav,227,3005,David
96497738669.wav,32,3014,Joseph
96303366691.wav,131,3042,Mark
96445555676.wav,357,3008,Anthony
91168950043.wav,111,3008,Daniel
90678232692.wav,374,3050,Thomas
98078439422.wav,259,3009,Michael
96800123389.wav,98,3008,William
90286257855.wav,202,3026,Elizabeth
96730386956.wav,398,3032,Ashley
98194752173.wav,236,3020,Daniel
99182142997.wav,132,3045,Paul
99467861891.wav,143,3006,Kimberly
98350707064.wav,382,3018,Amanda
91281719734.wav,382,3035,Jessica
99927941522.wav,343,3042,Elizabeth
92111337722.wav,129,3004,Ashley
93824074421.wav,120,3019,Mary
95193195643.wav,37,3041,Richard
95489372562.wav,129,3024,Susan
94498578180.wav,396,3028,David
97244983911.wav,342,3046,Sarah
98910079920.wav,246,3046,Emily
95522261086.wav,371,3014,Mark
92353484339.wav,254,3033,Margaret
91285304458.wav,308,3002,Nancy
91051395331.wav,235,3025,Nancy
93922681753.wav,79,3001,David
98516130986.wav,118,3027,Dorothy
97065836262.wav,74,3041,Emily
91334509847.wav,221,3037,Kenneth
94452512753.wav,360,3022,Amanda
92660999765.wav,91,3008,Barbara
96831862363.wav,384,3025,Michelle
99819285304.wav,249,3008,Kenneth
93306137746.wav,158,3002,John
95283880852.wav,331,3014,Andrew
93774280550.wav,149,3026,Elizabeth
96422033281.wav,65,3004,Anthony
96623835652.wav,126,3038,Steven
95030267333.wav,7,3006,Charles
96984235462.wav,98,3048,John
97966849552.wav,30,3044,Andrew
91064559091.wav,137,3032,Andrew
99531401803.wav,12,3006,Robert
99686790175.wav,157,3040,Dorothy
90635960218.wav,360,3023,Dorothy
98975579268.wav,181,3015,Sarah
98979924894.wav,217,3018,Jennifer
99020539591.wav,391,3002,Sarah
99710087584.wav,68,3010,Thomas
99121695446.wav,335,3041,Steven
97543607728.wav,327,3004,John
95574985984.wav,272,3007,Emily
96830667813.wav,97,3031,Nancy
91388118056.wav,211,3020,Donna
92352493292.wav,165,3021,Robert
95301071402.wav,183,3029,Matthew
91365829174.wav,180,3006,Thomas
97334387899.wav,62,3039,Jessica
97992783047.wav,93,3021,Patricia
98006724438.wav,49,3002,Kenneth
96934546108.wav,248,3037,Kevin
91146883723.wav,116,3030,Emily
97423277544.wav,170,3045,Michael
96477299608.wav,89,3038,Patricia
91015997002.wav,187,3017,Emily
96542024596.wav,54,3005,Kimberly
96626845220.wav,379,3031,Betty
93641869000.wav,55,3018,George
91620567166.wav,224,3004,Barbara
96693604645.wav,381,3047,Jennifer
97568191323.wav,48,3032,Michael
91850305164.wav,88,3024,George
98538640394.wav,367,3037,Patricia
